precio,ambientes,no_baños,terreno_m2,año_constr,no_dormitorios,area_constr_m2,estacionamientos,latitud,longitud,tipo_de_propiedad,ciudad,zona
67000.0,8.0,2,320.0,2017,3,140.0,0,-17.769,-63.066,Casa,Santa Cruz de la Sierra,Este
67000.0,5.0,2,91.0,2018,2,91.0,0,-17.804,-63.157,Departamento,Santa Cruz de la Sierra,Sur
68000.0,7.135416666666667,2,193.0,2015,3,87.0,0,-17.836,-63.245,Casa,Santa Cruz de la Sierra,Suroeste
68000.0,2.0,1,62.83,2016,1,62.83,0,-17.755,-63.196,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
68000.0,8.0,2,300.0,2022,3,110.0,0,-17.653,-63.173,Casa,Santa Cruz de la Sierra,Norte
68000.0,5.0,2,250.0,2021,3,98.0,2,-17.792,-63.093,Casa,Santa Cruz de la Sierra,Este
68000.0,7.135416666666667,1,59.5,2022,1,59.5,0,-17.787,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
68000.0,6.0,2,336.0,2023,3,198.0,0,-17.846,-63.097,Casa,Santa Cruz de la Sierra,Sureste
68000.0,5.0,1,68.0,2017,2,68.0,1,-17.792,-63.224,Departamento,Santa Cruz de la Sierra,Oeste
68000.0,7.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,7.135416666666667,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,3,360.0,2020,3,180.0,0,-17.731,-63.078,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,240.0,2020,3,200.0,0,-17.847,-63.275,Casa,Santa Cruz de la Sierra,Sur
68500.0,5.0,2,85.0,2018,2,85.0,0,-17.804,-63.157,Departamento,Santa Cruz de la Sierra,Sur
68660.0,9.0,2,78.4,2022,2,78.4,0,-17.764,-63.248,Departamento,Porongo,Urubo
69000.0,7.135416666666667,1,56.96,2018,1,56.96,0,-17.792,-63.176,Departamento,Santa Cruz de la Sierra,Sur
69000.0,3.0,1,35.0,2016,1,35.0,12,-17.758,-63.199,Estudio/Monoambiente,Santa Cruz de la Sierra,Equipetrol/NorOeste
69300.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69500.0,5.0,2,150.0,2023,3,145.0,0,-17.756,-63.079,Casa,Santa Cruz de la Sierra,Este
69500.0,8.0,3,150.0,2023,3,135.0,0,-17.756,-63.078,Casa,Santa Cruz de la Sierra,Este
69500.0,10.0,2,231.0,1996,4,135.0,1,-17.795,-63.122,Casa,Santa Cruz de la Sierra,Este
69600.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69600.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69900.0,6.0,2,300.0,2023,3,107.0,0,-17.676,-63.19,Casa,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,390.0,2007,2,128.0,0,-17.577,-63.888,Casa,Santa Cruz de la Sierra,Sureste
70000.0,4.0,1,390.0,2005,3,110.0,0,-17.829,-63.12,Casa,Santa Cruz de la Sierra,Sureste
70000.0,7.135416666666667,4,156.0,1994,3,156.0,0,-17.785,-63.171,Departamento,Santa Cruz de la Sierra,Sureste
70000.0,7.135416666666667,1,360.0,2003,3,100.0,0,-17.86,-63.215,Casa,Santa Cruz de la Sierra,Sur
70000.0,9.0,2,596.0,2012,5,304.0,0,-17.859,-63.137,Casa,Santa Cruz de la Sierra,Sureste
70000.0,5.0,2,250.0,2019,3,110.0,0,-17.757,-63.098,Casa,Santa Cruz de la Sierra,Este
70000.0,6.0,1,300.0,1994,4,120.0,3,-17.836,-63.131,Casa,Santa Cruz de la Sierra,Sureste
70000.0,5.0,2,300.0,2020,3,155.0,1,-17.644,-63.176,Casa,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,5.0,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,5.0,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,57.8,2022,2,57.8,0,-17.726,-63.163,Departamento,Santa Cruz de la Sierra,Norte
70000.0,4.0,2,409.0,2001,3,115.0,0,-17.751,-63.123,Casa,Santa Cruz de la Sierra,Este
70262.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
70560.0,7.135416666666667,2,78.0,2023,2,78.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
70560.0,7.135416666666667,2,78.0,2023,2,78.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
71000.0,2.0,1,1.59,2020,1,4.615,0,-17.767,-63.196,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
71302.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
72000.0,7.0,2,300.0,2019,3,197.0,0,-17.609,-63.165,Casa con Espacio Comercial,Santa Cruz de la Sierra,Norte
72000.0,7.135416666666667,1,50.34,2018,1,50.34,1,-17.761,-63.2,Estudio/Monoambiente,Santa Cruz de la Sierra,Equipetrol/NorOeste
72500.0,4.0,2,82.5,2021,2,82.5,0,-17.746,-63.153,Departamento,Santa Cruz de la Sierra,Norte
72900.0,10.0,2,228.0,2023,3,106.0,0,-17.673,-63.173,Casa,Santa Cruz de la Sierra,Norte
73000.0,6.0,2,83.7,2022,3,83.7,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
72800.0,6.0,2,300.0,2022,3,107.0,0,-17.677,-63.193,Casa,Santa Cruz de la Sierra,Norte
74000.0,3.0,1,44.24,2023,1,44.24,0,-17.764,-63.174,Departamento,Santa Cruz de la Sierra,Norte
74000.0,4.0,2,815.0,2019,2,815.0,20,-17.726,-63.17,Departamento,Santa Cruz de la Sierra,Norte
74250.0,4.0,1,55.0,2022,1,55.0,1,-17.762,-63.2,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
74250.0,4.0,1,55.0,2022,1,55.0,1,-17.762,-63.2,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
74520.0,7.135416666666667,2,82.0,2023,2,82.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
74520.0,7.135416666666667,2,82.0,2023,2,82.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
74520.0,7.135416666666667,2,82.0,2023,2,82.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
75000.0,10.0,2,333.75,2010,7,137.0,3,-17.84,-63.204,Casa,Santa Cruz de la Sierra,Sur
75000.0,7.0,2,400.97,2017,3,200.0,0,-17.653,-63.167,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,240.0,2022,3,120.0,2,-17.675,-63.19,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,240.0,2022,3,120.0,2,-17.675,-63.19,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,240.0,2022,3,120.0,2,-17.675,-63.19,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,240.0,2022,3,120.0,2,-17.675,-63.19,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,240.0,2022,3,120.0,2,-17.675,-63.19,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,1,390.74,2013,3,100.0,0,-17.854,-63.201,Casa,Santa Cruz de la Sierra,Sur
75000.0,7.135416666666667,3,247.5,2010,3,165.0,0,-17.662,-63.167,Casa,Santa Cruz de la Sierra,Norte
75000.0,4.0,1,86.0,2016,2,86.0,1,-17.812,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
75000.0,3.0,2,52.0,2019,1,52.0,1,-17.797,-63.177,Departamento,Santa Cruz de la Sierra,Sur
75000.0,7.135416666666667,2,366.0,2019,3,120.0,0,-17.845,-63.245,Casa,Santa Cruz de la Sierra,Sureste
75000.0,7.135416666666667,3,250.0,2015,3,142.0,0,-17.608,-63.094,Casa,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,1,44.1,2016,1,44.1,0,-17.763,-63.185,Estudio/Monoambiente,Santa Cruz de la Sierra,Norte
75000.0,5.0,2,79.0,2016,2,79.0,0,-17.787,-63.215,Departamento,Santa Cruz de la Sierra,Oeste
75000.0,6.0,2,79.0,2021,2,79.0,1,-17.683,-63.159,Departamento,Santa Cruz de la Sierra,Norte
75000.0,7.135416666666667,3,95.27,2006,3,95.27,0,-17.799,-63.215,Departamento,Santa Cruz de la Sierra,Suroeste
75250.0,7.135416666666667,3,115.0,2022,4,115.0,0,-17.765,-63.035,Casa,Santa Cruz de la Sierra,Oeste
75592.0,7.135416666666667,2,77.93,2024,2,77.93,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
75925.0,7.135416666666667,2,61.0,2025,2,61.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76000.0,7.135416666666667,3,110.0,2012,3,110.0,0,-17.738,-63.174,Departamento,Santa Cruz de la Sierra,Norte
76500.0,7.0,2,215.0,2023,3,115.0,2,-17.761,-63.189,Casa,Santa Cruz de la Sierra,Sur
76686.0,7.135416666666667,1,54.0,2023,1,54.0,0,-17.758,-63.198,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
76873.0,7.135416666666667,2,59.0,2025,2,59.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
77000.0,4.0,1,420.0,2011,2,127.0,0,-17.794,-63.112,Casa,Santa Cruz de la Sierra,Este
77000.0,7.135416666666667,2,242.73,2015,3,117.0,0,-17.754,-63.083,Casa,Santa Cruz de la Sierra,Este
77661.0,7.135416666666667,1,54.0,2023,1,54.0,0,-17.758,-63.198,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,60.0,2025,2,60.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
77912.0,7.135416666666667,2,73.0,2025,2,73.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
78000.0,10.0,2,210.0,2020,3,120.0,0,-17.812,-63.139,Casa,Santa Cruz de la Sierra,Sureste
78000.0,7.135416666666667,3,250.0,2003,3,139.0,0,-17.76,-63.095,Casa con Espacio Comercial,Santa Cruz de la Sierra,Este
78000.0,1.0,2,400.0,2016,3,180.0,0,-17.762,-63.19,Casa,Santa Cruz de la Sierra,Norte
78000.0,7.135416666666667,1,47.47,2021,1,47.47,0,-17.768,-63.199,Departamento,Santa Cruz de la Sierra,Noroeste
78000.0,6.0,3,360.0,2022,4,145.0,0,-17.824,-63.254,Casa,Santa Cruz de la Sierra,Suroeste
78000.0,8.0,2,366.0,2005,5,180.0,0,-17.732,-63.117,Casa,Santa Cruz de la Sierra,Noreste
78000.0,7.135416666666667,2,346.0,2016,3,165.0,0,-17.613,-63.161,Casa,Santa Cruz de la Sierra,Norte
78000.0,4.0,2,83.0,2021,2,83.0,0,-17.687,-63.167,Departamento,Santa Cruz de la Sierra,Norte
78000.0,7.135416666666667,1,540.0,1994,4,180.0,0,-17.754,-63.116,Casa,Santa Cruz de la Sierra,Noreste
78000.0,6.0,2,407.0,2022,3,144.0,3,-17.883,-63.238,Casa,Santa Cruz de la Sierra,Sur
78500.0,8.0,2,237.08,2021,3,141.0,0,-17.763,-63.101,Casa,Santa Cruz de la Sierra,Este
78500.0,8.0,2,237.08,2021,3,141.0,0,-17.763,-63.101,Casa,Santa Cruz de la Sierra,Este
79500.0,7.135416666666667,2,81.0,2013,2,81.0,1,-17.742,-63.174,Departamento,Santa Cruz de la Sierra,Norte
79500.0,2.0,1,51.25,2016,1,51.25,1,-17.762,-63.185,Departamento,Santa Cruz de la Sierra,Norte
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79650.0,7.135416666666667,2,88.0,2023,2,88.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
79900.0,9.0,3,240.0,2023,3,150.0,0,-17.672,-63.189,Casa,Santa Cruz de la Sierra,Norte
79900.0,9.0,3,240.0,2023,3,150.0,0,-17.672,-63.189,Casa,Santa Cruz de la Sierra,Norte
79900.0,9.0,3,160.0,2023,3,150.0,0,-17.672,-63.189,Casa,Santa Cruz de la Sierra,Norte
79900.0,9.0,3,240.0,2023,3,150.0,0,-17.672,-63.189,Casa,Santa Cruz de la Sierra,Norte
79900.0,9.0,3,240.0,2023,3,150.0,0,-17.672,-63.189,Casa,Santa Cruz de la Sierra,Norte
79900.0,4.0,2,86.0,2021,3,86.0,0,-17.713,-63.176,Departamento,Santa Cruz de la Sierra,Norte
79900.0,7.135416666666667,1,71.0,2019,1,71.0,0,-17.758,-63.195,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
80000.0,7.135416666666667,2,66.99,2023,2,66.99,0,-17.757,-63.193,Departamento,Santa Cruz de la Sierra,Noroeste
80000.0,7.135416666666667,3,270.0,2008,4,170.0,2,-17.852,-63.171,Casa,Santa Cruz de la Sierra,Sur
80000.0,1.0,1,42.0,2022,1,42.0,0,-17.758,-63.198,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
80000.0,10.0,2,228.0,2023,3,106.0,2,-17.678,-63.158,Casa,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.715,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.715,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.715,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.715,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
80000.0,6.0,2,83.7,2022,3,83.7,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
80000.0,7.135416666666667,2,80.0,2020,3,80.0,0,-17.713,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,7.135416666666667,2,225.6,2013,3,138.05,0,-17.728,-63.145,Casa,Santa Cruz de la Sierra,Norte
80000.0,6.0,3,360.0,2001,4,215.0,0,-17.828,-63.162,Casa,Santa Cruz de la Sierra,Sur
80000.0,4.0,2,459.0,2013,9,100.0,0,-17.856,-63.168,Casa,Santa Cruz de la Sierra,Sur
80000.0,4.0,1,78.0,2012,2,78.0,1,-17.786,-63.221,Departamento,Santa Cruz de la Sierra,Noroeste
80000.0,7.135416666666667,2,360.0,2022,3,132.0,0,-17.754,-63.058,Casa,Santa Cruz de la Sierra,ESTE
80000.0,5.0,2,357.88,2017,3,120.0,1,-17.754,-63.083,Casa,Santa Cruz de la Sierra,Este
80000.0,7.135416666666667,2,80.0,2020,3,80.0,0,-17.713,-63.176,Departamento,Santa Cruz de la Sierra,Norte
80000.0,10.0,2,124.0,2009,3,124.0,0,-17.777,-63.212,Departamento,Santa Cruz de la Sierra,Oeste
81000.0,7.135416666666667,2,81.67,2014,2,81.67,0,-17.779,-63.169,Departamento,Santa Cruz de la Sierra,Este
81000.0,6.0,2,360.0,2022,3,135.0,0,-17.661,-63.162,Casa,Santa Cruz de la Sierra,Norte
81000.0,7.135416666666667,1,51.0,2017,1,51.0,0,-17.763,-63.185,Departamento,Santa Cruz de la Sierra,Norte
82000.0,7.135416666666667,3,180.0,2020,3,163.0,0,-17.713,-63.139,Casa,Santa Cruz de la Sierra,Norte
82000.0,6.0,1,360.0,2012,3,90.33,2,-17.851,-63.192,Casa,Santa Cruz de la Sierra,Sur
82000.0,4.0,2,77.0,2019,2,77.0,0,-17.792,-63.181,Departamento,Santa Cruz de la Sierra,Sur
82000.0,7.135416666666667,2,102.5,2021,2,102.5,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
82592.0,7.135416666666667,3,103.24,2021,3,103.24,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
82880.0,7.135416666666667,2,103.0,2023,2,103.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
82880.0,7.135416666666667,2,103.0,2023,2,103.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
82916.0,5.0,1,69.52,2022,2,69.52,0,-17.783,-63.171,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
83000.0,7.135416666666667,2,303.9,2014,2,150.0,0,-17.728,-63.121,Casa con Espacio Comercial,Santa Cruz de la Sierra,Norte
83000.0,7.135416666666667,2,84.35,2014,2,84.35,0,-17.779,-63.169,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
83000.0,9.0,2,183.3,2022,3,141.15,2,-17.674,-63.191,Casa,Santa Cruz de la Sierra,Norte
83000.0,9.0,2,183.3,2022,3,141.15,2,-17.674,-63.191,Casa,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83106.0,7.135416666666667,2,64.0,2025,2,64.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
83272.0,7.135416666666667,3,104.09,2021,3,104.09,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
83272.0,7.135416666666667,3,104.09,2021,3,104.09,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
83908.0,7.135416666666667,2,76.28,2024,2,76.28,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
